Run,Assay Type,BioProject,BioSample,Center Name,collecting_institution,Collection_Date,collector_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5698635,AMPLICON,PRJEB43269,SAMEA8238966,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414048,SAMEA8238966,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:55Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238966,cov-100001698184,ERS5925237,ERP127218,cov-100001698184,SARS-Cov2 Haut-de-France samples,120321-42,assembly,70,88507782,15079501,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698638,AMPLICON,PRJEB43269,SAMEA8238969,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414051,SAMEA8238969,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:55Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238969,cov-100001683681,ERS5925240,ERP127218,cov-100001683681,SARS-Cov2 Haut-de-France samples,120321-45,assembly,71,84385328,14517776,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5349036,AMPLICON,PRJEB43269,SAMEA8124928,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-13,not provided,public,2021-04-22,2021-04-22,2021-02-23,2021-02-23,ERX5137412,SAMEA8124928,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:26:51Z,2021-02-23T16:29:50Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8124928,cov-100001611928,ERS5811901,ERP127218,cov-100001611928,SARS-Cov2 Haut-de-France samples,,assembly,70,350750877,54728695,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384556,AMPLICON,PRJEB43269,SAMEA8158170,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169497,SAMEA8158170,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158170,cov-100001691276,ERS5844938,ERP127218,cov-100001691276,SARS-Cov2 Haut-de-France samples,220221-28,assembly,71,83771303,13613301,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384562,AMPLICON,PRJEB43269,SAMEA8158176,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169503,SAMEA8158176,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158176,cov-100001691277,ERS5844944,ERP127218,cov-100001691277,SARS-Cov2 Haut-de-France samples,220221-34,assembly,70,78333837,13855005,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384575,AMPLICON,PRJEB43269,SAMEA8158189,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169516,SAMEA8158189,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158189,cov-100001696345,ERS5844957,ERP127218,cov-100001696345,SARS-Cov2 Haut-de-France samples,220221-47,assembly,70,86697552,14176908,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384599,AMPLICON,PRJEB43269,SAMEA8158213,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169540,SAMEA8158213,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158213,cov-100001698457,ERS5844981,ERP127218,cov-100001698457,SARS-Cov2 Haut-de-France samples,220221-71,assembly,70,122419773,20167817,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698620,AMPLICON,PRJEB43269,SAMEA8238950,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414033,SAMEA8238950,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:54Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238950,cov-100001698816,ERS5925221,ERP127218,cov-100001698816,SARS-Cov2 Haut-de-France samples,120321-26,assembly,70,84365282,14494150,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698622,AMPLICON,PRJEB43269,SAMEA8238952,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414035,SAMEA8238952,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:54Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238952,cov-100001698869,ERS5925223,ERP127218,cov-100001698869,SARS-Cov2 Haut-de-France samples,120321-28,assembly,70,87050141,14470166,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698660,AMPLICON,PRJEB43269,SAMEA8238991,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414073,SAMEA8238991,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:55Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238991,cov-100001660750,ERS5925262,ERP127218,cov-100001660750,SARS-Cov2 Haut-de-France samples,120321-67,assembly,71,83044646,14331554,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698700,AMPLICON,PRJEB43269,SAMEA8239031,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414113,SAMEA8239031,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239031,cov-100001691003,ERS5925302,ERP127218,cov-100001691003,SARS-Cov2 Haut-de-France samples,120321-107,assembly,70,98224905,16308677,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698741,AMPLICON,PRJEB43269,SAMEA8239072,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414154,SAMEA8239072,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239072,cov-100001685703,ERS5925343,ERP127218,cov-100001685703,SARS-Cov2 Haut-de-France samples,120321-148,assembly,70,80803026,15185311,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5349030,AMPLICON,PRJEB43269,SAMEA8124922,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-13,not provided,public,2021-04-22,2021-04-22,2021-02-23,2021-02-23,ERX5137406,SAMEA8124922,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:26:51Z,2021-02-23T16:29:50Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8124922,cov-100001601212,ERS5811895,ERP127218,cov-100001601212,SARS-Cov2 Haut-de-France samples,,assembly,70,304019552,49410181,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5349062,AMPLICON,PRJEB43269,SAMEA8124954,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-13,not provided,public,2021-04-22,2021-04-22,2021-02-23,2021-02-23,ERX5137438,SAMEA8124954,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:26:51Z,2021-02-23T16:29:50Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8124954,cov-100001616683,ERS5811927,ERP127218,cov-100001616683,SARS-Cov2 Haut-de-France samples,,assembly,70,360214528,56794003,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384541,AMPLICON,PRJEB43269,SAMEA8158154,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169482,SAMEA8158154,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:16Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158154,cov-100001683533,ERS5844923,ERP127218,cov-100001683533,SARS-Cov2 Haut-de-France samples,220221-13,assembly,71,58372060,11368886,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384542,AMPLICON,PRJEB43269,SAMEA8158155,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169483,SAMEA8158155,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:16Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158155,cov-100001685090,ERS5844924,ERP127218,cov-100001685090,SARS-Cov2 Haut-de-France samples,220221-14,assembly,70,90924506,15555966,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384689,AMPLICON,PRJEB43269,SAMEA8158303,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169630,SAMEA8158303,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:18Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158303,cov-100001703057,ERS5845071,ERP127218,cov-100001703057,SARS-Cov2 Haut-de-France samples,220221-161,assembly,70,100318379,18049939,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698658,AMPLICON,PRJEB43269,SAMEA8238989,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414071,SAMEA8238989,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:55Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238989,cov-100001683884,ERS5925260,ERP127218,cov-100001683884,SARS-Cov2 Haut-de-France samples,120321-65,assembly,71,70865373,12682765,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5699096,AMPLICON,PRJEB43269,SAMEA8239428,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414509,SAMEA8239428,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239428,cov-100001877427,ERS5925698,ERP127218,cov-100001877427,SARS-Cov2 Haut-de-France samples,120321-503,,,,,,,
ERR5699101,AMPLICON,PRJEB43269,SAMEA8239433,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414514,SAMEA8239433,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239433,cov-100001877433,ERS5925703,ERP127218,cov-100001877433,SARS-Cov2 Haut-de-France samples,120321-508,,,,,,,
ERR5699102,AMPLICON,PRJEB43269,SAMEA8239434,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414515,SAMEA8239434,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239434,cov-100001877434,ERS5925704,ERP127218,cov-100001877434,SARS-Cov2 Haut-de-France samples,120321-509,,,,,,,
ERR5699104,AMPLICON,PRJEB43269,SAMEA8239436,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414517,SAMEA8239436,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239436,cov-881061350089,ERS5925706,ERP127218,cov-881061350089,SARS-Cov2 Haut-de-France samples,120321-511,,,,,,,
ERR5699119,AMPLICON,PRJEB43269,SAMEA8239451,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414532,SAMEA8239451,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239451,cov-881061350356,ERS5925721,ERP127218,cov-881061350356,SARS-Cov2 Haut-de-France samples,120321-526,,,,,,,
ERR5699120,AMPLICON,PRJEB43269,SAMEA8239452,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414533,SAMEA8239452,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239452,cov-881061350360,ERS5925722,ERP127218,cov-881061350360,SARS-Cov2 Haut-de-France samples,120321-527,,,,,,,
ERR5699134,AMPLICON,PRJEB43269,SAMEA8497943,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414547,SAMEA8497943,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497943,cov-20210322v1a7,ERS6182763,ERP127218,cov-20210322v1a7,SARS-Cov2 Haut-de-France samples,250321-9,,,,,,,
ERR5699135,AMPLICON,PRJEB43269,SAMEA8497944,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414548,SAMEA8497944,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497944,cov-20210322v1a8,ERS6182764,ERP127218,cov-20210322v1a8,SARS-Cov2 Haut-de-France samples,250321-10,,,,,,,
ERR5699137,AMPLICON,PRJEB43269,SAMEA8497946,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414550,SAMEA8497946,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497946,cov-20210322v1b10,ERS6182766,ERP127218,cov-20210322v1b10,SARS-Cov2 Haut-de-France samples,250321-12,,,,,,,
ERR5699140,AMPLICON,PRJEB43269,SAMEA8497949,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414553,SAMEA8497949,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497949,cov-20210322v1b2,ERS6182769,ERP127218,cov-20210322v1b2,SARS-Cov2 Haut-de-France samples,250321-15,,,,,,,
ERR5699172,AMPLICON,PRJEB43269,SAMEA8497981,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414585,SAMEA8497981,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497981,cov-20210322v1e1,ERS6182801,ERP127218,cov-20210322v1e1,SARS-Cov2 Haut-de-France samples,250321-47,,,,,,,
ERR5384572,AMPLICON,PRJEB43269,SAMEA8158186,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169513,SAMEA8158186,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158186,cov-100001685138,ERS5844954,ERP127218,cov-100001685138,SARS-Cov2 Haut-de-France samples,220221-44,assembly,70,70551997,12828150,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384614,AMPLICON,PRJEB43269,SAMEA8158228,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169555,SAMEA8158228,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158228,cov-100001685287,ERS5844996,ERP127218,cov-100001685287,SARS-Cov2 Haut-de-France samples,220221-86,assembly,70,76257634,13990452,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5384635,AMPLICON,PRJEB43269,SAMEA8158249,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169576,SAMEA8158249,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:18Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158249,cov-100001701744,ERS5845017,ERP127218,cov-100001701744,SARS-Cov2 Haut-de-France samples,220221-107,assembly,70,104631374,19153704,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698608,AMPLICON,PRJEB43269,SAMEA8238938,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414021,SAMEA8238938,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:54Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8238938,cov-100001684084,ERS5925209,ERP127218,cov-100001684084,SARS-Cov2 Haut-de-France samples,120321-14,assembly,70,77235405,21133027,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
